transaction_id,transaction_timestamp,amount,customer_id,card_id,device_id,merchant_id,ip_address,product_code,card_network,card_type,email_domain,address_id,country,fraud_label
TX_000025,2026-01-01T02:02:49.479148+00:00,77.81,C_0601,CARD_0601_A,DEV_0601_A,M_013,192.168.12.102,S,visa,debit,icloud.com,ZIP_10001,US,0
TX_000026,2026-01-01T02:05:59.396022+00:00,158.55,C_0405,CARD_0405_A,,M_026,192.168.11.156,W,visa,credit,gmail.com,ZIP_10405,US,0
TX_000027,2026-01-01T02:09:03.677694+00:00,196.98,C_0539,CARD_0539_A,DEV_0539_A,M_113,192.168.12.40,C,mastercard,debit,hotmail.com,ZIP_10539,US,0
TX_000028,2026-01-01T02:24:46.989348+00:00,89.91,C_0219,CARD_0219_A,DEV_0219_A,M_119,192.168.10.220,H,discover,credit,yahoo.com,ZIP_10219,US,0
TX_000029,2026-01-01T02:25:49.608933+00:00,51.77,C_0407,CARD_0407_A,DEV_0407_A,M_103,192.168.11.158,R,visa,debit,icloud.com,ZIP_10407,US,0
TX_000030,2026-01-01T02:34:16.944008+00:00,29.36,C_0158,CARD_0158_B,DEV_0158_B,M_017,192.168.10.159,H,mastercard,debit,aol.com,ZIP_10158,US,0
TX_000031,2026-01-01T02:39:14.228745+00:00,62.96,C_0317,CARD_0317_A,DEV_0317_A,M_116,172.20.1.208,R,visa,debit,gmail.com,ZIP_10317,US,0
TX_000032,2026-01-01T02:42:40.295086+00:00,93.16,C_0714,CARD_0714_A,DEV_0714_A,M_063,192.168.12.215,H,visa,debit,gmail.com,ZIP_10114,US,0
TX_000033,2026-01-01T02:43:23.414022+00:00,67.22,C_0256,CARD_0256_A,DEV_0256_A,M_029,192.168.11.7,S,visa,credit,aol.com,ZIP_10256,US,0
TX_000034,2026-01-01T02:49:22.157246+00:00,61.84,C_0298,CARD_0298_A,DEV_0298_A,M_095,192.168.11.49,W,discover,credit,aol.com,ZIP_10298,US,0
TX_000035,2026-01-01T02:49:23.415973+00:00,32.0,C_0642,CARD_0642_A,DEV_0642_A,M_075,192.168.12.143,C,discover,debit,hotmail.com,ZIP_10042,US,0
TX_000036,2026-01-01T02:50:20.744397+00:00,64.21,C_0328,CARD_0328_A,DEV_0328_A,M_071,192.168.11.79,W,american express,debit,outlook.com,ZIP_10328,US,0
TX_000037,2026-01-01T02:52:24.205573+00:00,38.16,C_0769,CARD_0769_A,DEV_0769_A,M_117,192.168.13.20,S,visa,debit,icloud.com,ZIP_10169,US,0
TX_000038,2026-01-01T03:02:35.083180+00:00,81.68,C_0589,CARD_0589_A,DEV_0589_B,M_044,192.168.12.90,H,american express,debit,gmail.com,ZIP_10589,US,0
TX_000039,2026-01-01T03:13:44.773011+00:00,32.81,C_0237,CARD_0237_A,DEV_0237_A,M_088,192.168.10.238,W,discover,debit,outlook.com,ZIP_10237,US,0
TX_000040,2026-01-01T03:33:42.229861+00:00,30.37,C_0538,CARD_0538_A,DEV_0538_A,M_017,192.168.12.39,H,visa,debit,outlook.com,ZIP_10538,US,0
TX_000041,2026-01-01T03:34:13.260979+00:00,30.92,C_0554,CARD_0554_A,DEV_0554_A,M_087,192.168.12.55,R,mastercard,debit,hotmail.com,ZIP_10554,US,0
TX_000042,2026-01-01T03:40:26.804687+00:00,35.85,C_0277,CARD_0277_A,DEV_0277_A,M_025,192.168.11.28,H,american express,debit,hotmail.com,ZIP_10277,US,0
TX_000043,2026-01-01T03:46:18.447314+00:00,118.62,C_0359,CARD_0359_A,DEV_0359_B,M_097,192.168.11.110,W,mastercard,debit,icloud.com,ZIP_10359,US,0
TX_000044,2026-01-01T03:47:20.308490+00:00,137.28,C_0187,CARD_0187_A,DEV_0187_A,M_043,192.168.10.188,W,american express,debit,hotmail.com,ZIP_10187,US,0
TX_000045,2026-01-01T04:00:24.330334+00:00,40.11,C_0461,CARD_0461_A,DEV_0461_A,M_030,192.168.11.212,C,discover,debit,gmail.com,ZIP_10461,CA,0
TX_000046,2026-01-01T04:01:49.352964+00:00,40.54,C_0013,CARD_0013_A,DEV_0013_A,M_021,192.168.10.14,R,visa,credit,icloud.com,ZIP_10013,CA,0
TX_000047,2026-01-01T04:09:18.061628+00:00,116.74,C_0576,CARD_0576_A,DEV_0576_A,M_064,192.168.12.77,C,visa,credit,gmail.com,ZIP_10576,US,0
TX_000048,2026-01-01T04:14:34.859917+00:00,55.37,C_0480,CARD_0480_A,DEV_0480_A,M_098,192.168.11.231,W,discover,credit,icloud.com,ZIP_10480,GB,0
TX_000049,2026-01-01T04:24:37.708441+00:00,23.67,C_0017,CARD_0017_B,DEV_0017_A,M_118,192.168.10.18,W,mastercard,debit,hotmail.com,ZIP_10017,US,0
TX_000050,2026-01-01T04:29:24.582937+00:00,36.7,C_0248,CARD_0248_A,DEV_0248_A,M_102,192.168.10.249,W,mastercard,debit,gmail.com,ZIP_10248,US,0
TX_000051,2026-01-01T04:31:05.918789+00:00,60.26,C_0649,CARD_0649_A,DEV_0649_A,M_044,192.168.12.150,H,visa,debit,aol.com,ZIP_10049,US,0
TX_000052,2026-01-01T04:38:40.212936+00:00,88.22,C_0214,CARD_0214_A,DEV_0214_A,M_020,192.168.10.215,S,visa,debit,gmail.com,ZIP_10214,US,0
TX_000053,2026-01-01T04:43:02.900797+00:00,39.2,C_0698,CARD_0698_A,DEV_0698_A,M_082,192.168.12.199,S,mastercard,credit,icloud.com,ZIP_10098,GB,0
TX_000054,2026-01-01T04:43:46.148479+00:00,58.03,C_0335,CARD_0335_A,DEV_0335_A,M_086,192.168.11.86,W,visa,debit,yahoo.com,ZIP_10335,US,0
TX_000055,2026-01-01T04:46:17.875796+00:00,77.06,C_0245,CARD_0245_A,DEV_0245_A,M_118,192.168.10.246,W,american express,debit,icloud.com,ZIP_10245,US,0
TX_000056,2026-01-01T04:50:12.334558+00:00,37.39,C_0494,CARD_0494_A,DEV_0494_A,M_072,192.168.11.245,W,mastercard,credit,gmail.com,ZIP_10494,US,0
TX_000057,2026-01-01T04:51:15.550346+00:00,68.23,C_0617,CARD_0617_A,DEV_0617_A,M_037,192.168.12.118,H,discover,debit,yahoo.com,ZIP_10017,US,0
TX_000058,2026-01-01T04:53:33.501208+00:00,36.52,C_0207,CARD_0207_A,DEV_0207_A,M_044,192.168.10.208,H,visa,debit,yahoo.com,ZIP_10207,US,0
TX_000059,2026-01-01T05:07:04.394580+00:00,59.85,C_0298,CARD_0298_A,DEV_0298_A,M_107,192.168.11.49,W,discover,credit,aol.com,ZIP_10298,US,0
TX_000060,2026-01-01T05:08:55.743038+00:00,64.28,C_0525,CARD_0525_A,DEV_0525_A,M_091,192.168.12.26,H,discover,credit,outlook.com,ZIP_10525,US,0
TX_000061,2026-01-01T05:09:36.625152+00:00,62.99,C_0003,CARD_0003_A,DEV_0003_A,M_048,192.168.10.4,C,discover,debit,yahoo.com,ZIP_10003,US,0
TX_000062,2026-01-01T05:11:51.825988+00:00,109.57,C_0392,CARD_0392_A,DEV_0392_A,M_070,192.168.11.143,H,american express,debit,gmail.com,ZIP_10392,US,0
TX_000063,2026-01-01T05:12:56.125171+00:00,76.24,C_0627,CARD_0627_A,DEV_0627_A,M_100,192.168.12.128,H,american express,debit,aol.com,ZIP_10027,US,0
TX_000064,2026-01-01T05:15:37.261493+00:00,112.33,C_0787,CARD_0787_A,DEV_0787_A,M_063,192.168.13.38,H,american express,debit,hotmail.com,ZIP_10187,US,0
TX_000065,2026-01-01T05:21:20.652272+00:00,99.19,C_0568,CARD_0568_A,DEV_0568_A,M_025,192.168.12.69,H,discover,debit,outlook.com,ZIP_10568,US,0
TX_000066,2026-01-01T05:27:18.481014+00:00,20.86,C_0280,CARD_0280_A,DEV_0280_B,M_036,192.168.11.31,C,visa,debit,yahoo.com,ZIP_10280,US,0
TX_000067,2026-01-01T05:29:50.881582+00:00,69.14,C_0314,CARD_0314_A,DEV_0314_A,M_113,192.168.11.65,C,visa,debit,aol.com,ZIP_10314,US,0
TX_000068,2026-01-01T05:37:13.783042+00:00,70.88,C_0750,CARD_0750_A,DEV_0750_A,M_068,192.168.13.1,C,american express,debit,hotmail.com,ZIP_10150,US,0
TX_000069,2026-01-01T06:07:34.787185+00:00,150.41,C_0428,CARD_0428_A,DEV_0428_A,M_053,192.168.11.179,H,american express,debit,aol.com,ZIP_10428,CA,0
TX_000070,2026-01-01T06:09:33.929898+00:00,55.97,C_0716,CARD_0716_B,DEV_0716_A,M_011,172.20.1.192,C,discover,credit,aol.com,ZIP_10116,US,0
TX_000071,2026-01-01T06:20:55.208733+00:00,90.01,C_0182,CARD_0182_A,DEV_0182_A,M_032,192.168.10.183,W,american express,debit,gmail.com,ZIP_10182,US,0
TX_000072,2026-01-01T06:32:14.046013+00:00,95.49,C_0467,CARD_0467_A,DEV_0467_A,M_040,192.168.11.218,H,mastercard,debit,gmail.com,ZIP_10467,US,0
TX_000073,2026-01-01T06:36:31.451331+00:00,16.29,C_0564,CARD_0564_A,DEV_0564_A,M_022,192.168.12.65,H,mastercard,credit,gmail.com,ZIP_10564,US,0
TX_000074,2026-01-01T06:49:04.595479+00:00,54.58,C_0242,CARD_0242_A,DEV_0242_A,M_040,192.168.10.243,H,american express,debit,outlook.com,ZIP_10242,US,0
TX_000075,2026-01-01T06:51:54.475760+00:00,62.22,C_0747,CARD_0747_A,DEV_0747_A,M_028,192.168.12.248,S,discover,credit,hotmail.com,ZIP_10147,US,0
TX_000076,2026-01-01T06:56:02.152701+00:00,56.02,C_0316,CARD_0316_B,DEV_0316_A,M_054,192.168.11.67,H,visa,debit,gmail.com,ZIP_10316,US,0
TX_000077,2026-01-01T07:05:07.384854+00:00,30.88,C_0178,CARD_0178_A,DEV_0178_B,M_104,192.168.10.179,H,discover,credit,icloud.com,ZIP_10178,US,0
TX_000078,2026-01-01T07:06:36.637912+00:00,144.53,C_0137,CARD_0137_A,DEV_0137_A,M_018,192.168.10.138,C,mastercard,debit,yahoo.com,ZIP_10137,US,0
TX_000079,2026-01-01T07:11:53.935145+00:00,47.18,C_0200,CARD_0200_A,DEV_0200_A,M_027,192.168.10.201,S,visa,debit,gmail.com,ZIP_10200,US,0
TX_000080,2026-01-01T07:21:24.071723+00:00,88.53,C_0239,CARD_0239_A,DEV_0239_A,M_109,192.168.10.240,R,mastercard,debit,outlook.com,ZIP_10239,GB,0
TX_000081,2026-01-01T07:23:47.313937+00:00,23.08,C_0006,CARD_0006_A,DEV_0006_A,M_067,192.168.10.7,H,visa,debit,yahoo.com,ZIP_10006,US,0
TX_000082,2026-01-01T07:26:19.240461+00:00,21.28,C_0492,CARD_0492_B,DEV_0492_A,M_051,172.20.1.119,S,visa,credit,hotmail.com,ZIP_10492,US,0
TX_000083,2026-01-01T07:27:47.837050+00:00,30.73,C_0500,CARD_0500_A,DEV_0500_A,M_048,192.168.12.1,C,discover,credit,hotmail.com,ZIP_10500,US,0
TX_000084,2026-01-01T07:36:22.559948+00:00,69.74,C_0501,CARD_0501_A,DEV_0501_A,M_109,192.168.12.2,R,american express,debit,gmail.com,ZIP_10501,GB,0
TX_000085,2026-01-01T07:37:26.644500+00:00,58.65,C_0613,CARD_0613_A,DEV_0613_A,M_065,192.168.12.114,C,discover,credit,hotmail.com,ZIP_10013,US,0
TX_000086,2026-01-01T07:40:24.780777+00:00,40.08,C_0335,CARD_0335_A,,M_057,192.168.11.86,C,visa,debit,yahoo.com,ZIP_10335,US,0
TX_000087,2026-01-01T07:43:28.428991+00:00,97.47,C_0504,CARD_0504_A,DEV_0504_A,M_048,192.168.12.5,C,visa,debit,yahoo.com,ZIP_10504,US,0
TX_000088,2026-01-01T07:50:00.278858+00:00,48.28,C_0762,CARD_0762_A,DEV_0762_A,M_106,192.168.13.13,C,mastercard,debit,outlook.com,ZIP_10162,US,0
TX_000089,2026-01-01T07:54:31.066386+00:00,34.86,C_0138,CARD_0138_A,DEV_0138_A,M_008,192.168.10.139,R,mastercard,debit,aol.com,ZIP_10138,US,0
TX_000090,2026-01-01T08:00:03.192900+00:00,86.91,C_0377,CARD_0377_A,DEV_0377_A,M_068,172.20.1.42,C,discover,debit,outlook.com,ZIP_10377,US,0
TX_000091,2026-01-01T08:02:01.678806+00:00,59.5,C_0189,CARD_0189_A,DEV_0189_A,M_063,192.168.10.190,H,mastercard,debit,outlook.com,ZIP_10189,US,0
TX_000092,2026-01-01T08:11:01.215366+00:00,117.29,C_0658,CARD_0658_A,DEV_0658_A,M_008,192.168.12.159,R,discover,debit,outlook.com,ZIP_10058,US,0
TX_000093,2026-01-01T08:19:32.005238+00:00,120.08,C_0183,CARD_0183_A,DEV_0183_A,M_049,192.168.10.184,W,visa,debit,icloud.com,ZIP_10183,US,0
TX_000094,2026-01-01T08:41:38.182960+00:00,122.01,C_0336,CARD_0336_B,DEV_0336_A,M_064,192.168.11.87,C,discover,debit,yahoo.com,ZIP_10336,US,0
TX_000095,2026-01-01T08:58:45.315386+00:00,58.64,C_0545,CARD_0545_A,DEV_0545_A,M_019,192.168.12.46,C,discover,debit,aol.com,ZIP_10545,US,0
TX_000096,2026-01-01T09:03:32.860169+00:00,90.19,C_0454,CARD_0454_B,DEV_0454_A,M_034,192.168.11.205,R,discover,debit,hotmail.com,ZIP_10454,US,0
TX_000097,2026-01-01T09:03:52.345623+00:00,124.63,C_0107,CARD_0107_A,DEV_0107_A,M_042,192.168.10.108,C,mastercard,debit,icloud.com,ZIP_10107,US,0
TX_000098,2026-01-01T09:05:41.885257+00:00,19.32,C_0018,CARD_0018_A,DEV_0018_A,M_099,192.168.10.19,H,american express,debit,outlook.com,ZIP_10018,US,0
TX_000099,2026-01-01T09:09:25.305242+00:00,105.97,C_0317,CARD_0317_A,DEV_0317_A,M_051,192.168.11.68,S,visa,debit,gmail.com,ZIP_10317,US,0
TX_000100,2026-01-01T09:16:27.564238+00:00,88.48,C_0439,CARD_0439_A,DEV_0439_A,M_068,192.168.11.190,C,discover,debit,icloud.com,ZIP_10439,US,0
TX_000101,2026-01-01T09:18:12.081710+00:00,34.13,C_0570,CARD_0570_A,DEV_0570_A,M_023,192.168.12.71,C,american express,debit,gmail.com,ZIP_10570,US,0
TX_000102,2026-01-01T09:18:45.623972+00:00,86.64,C_0359,CARD_0359_B,DEV_0359_B,M_082,192.168.11.110,S,mastercard,debit,icloud.com,ZIP_10359,US,0
TX_000103,2026-01-01T09:21:43.839016+00:00,98.55,C_0022,CARD_0022_A,DEV_0022_A,M_110,192.168.10.23,H,mastercard,credit,icloud.com,ZIP_10022,US,0
TX_000104,2026-01-01T09:22:01.231298+00:00,88.57,C_0297,CARD_0297_A,DEV_0297_A,M_061,192.168.11.48,W,visa,debit,gmail.com,ZIP_10297,US,0
TX_000105,2026-01-01T09:34:12.830748+00:00,86.04,C_0714,CARD_0714_A,DEV_0714_A,M_065,192.168.12.215,C,visa,debit,gmail.com,ZIP_10114,US,0
TX_000106,2026-01-01T09:59:06.271282+00:00,36.76,C_0545,CARD_0545_A,DEV_0545_A,M_095,192.168.12.46,W,discover,debit,aol.com,ZIP_10545,US,0
TX_000107,2026-01-01T10:14:32.884410+00:00,38.88,C_0294,CARD_0294_B,DEV_0294_A,M_017,192.168.11.45,H,mastercard,debit,outlook.com,ZIP_10294,US,0
TX_000108,2026-01-01T10:18:47.420011+00:00,29.78,C_0323,CARD_0323_A,DEV_0323_A,M_106,192.168.11.74,C,american express,debit,icloud.com,ZIP_10323,US,0
TX_000109,2026-01-01T10:24:13.102400+00:00,51.07,C_0126,CARD_0126_A,DEV_0126_A,M_028,192.168.10.127,S,discover,credit,gmail.com,ZIP_10126,US,0
TX_000110,2026-01-01T10:25:00.708308+00:00,26.34,C_0078,CARD_0078_A,,M_112,192.168.10.79,R,discover,debit,gmail.com,ZIP_10078,US,0
TX_000111,2026-01-01T10:33:04.135322+00:00,141.26,C_0694,CARD_0694_A,DEV_0694_A,M_112,192.168.12.195,R,mastercard,debit,yahoo.com,ZIP_10094,US,0
TX_000112,2026-01-01T10:37:51.638766+00:00,31.54,C_0413,CARD_0413_A,,M_039,192.168.11.164,C,visa,debit,yahoo.com,ZIP_10413,US,0
TX_000113,2026-01-01T10:38:46.661118+00:00,68.73,C_0275,CARD_0275_A,DEV_0275_A,M_056,192.168.11.26,W,discover,debit,icloud.com,ZIP_10275,US,0
TX_000114,2026-01-01T10:43:39.869736+00:00,92.04,C_0364,CARD_0364_A,DEV_0364_A,M_099,192.168.11.115,H,mastercard,debit,yahoo.com,ZIP_10364,US,0
TX_000115,2026-01-01T10:46:47.952031+00:00,51.11,C_0785,CARD_0785_A,DEV_0785_A,M_014,192.168.13.36,C,discover,credit,icloud.com,ZIP_10185,US,0
TX_000116,2026-01-01T10:49:47.549398+00:00,120.3,C_0162,CARD_0162_A,DEV_0162_A,M_107,192.168.10.163,W,mastercard,credit,hotmail.com,ZIP_10162,US,0
TX_000117,2026-01-01T10:58:24.569105+00:00,123.49,C_0251,CARD_0251_A,DEV_0251_A,M_049,192.168.11.2,W,discover,debit,gmail.com,ZIP_10251,US,0
TX_000118,2026-01-01T11:02:11.076270+00:00,44.93,C_0025,CARD_0025_A,DEV_0025_A,M_104,192.168.10.26,H,discover,debit,aol.com,ZIP_10025,US,0
TX_000119,2026-01-01T11:02:52.539809+00:00,75.31,C_0559,CARD_0559_A,DEV_0559_A,M_108,192.168.12.60,H,discover,debit,aol.com,ZIP_10559,CA,0
TX_000120,2026-01-01T11:03:54.821349+00:00,121.4,C_0309,CARD_0309_A,DEV_0309_A,M_057,192.168.11.60,C,visa,debit,hotmail.com,ZIP_10309,GB,0
TX_000121,2026-01-01T11:18:57.617958+00:00,78.82,C_0035,CARD_0035_A,DEV_0035_A,M_100,192.168.10.36,H,mastercard,debit,hotmail.com,ZIP_10035,US,0
TX_000122,2026-01-01T11:22:49.504530+00:00,109.89,C_0543,CARD_0543_A,,M_072,192.168.12.44,W,american express,debit,yahoo.com,ZIP_10543,US,0
TX_000123,2026-01-01T11:31:37.294309+00:00,102.33,C_0211,CARD_0211_A,DEV_0211_A,M_021,192.168.10.212,R,american express,debit,aol.com,ZIP_10211,US,0
TX_000124,2026-01-01T11:37:33.497174+00:00,38.84,C_0681,CARD_0681_A,DEV_0681_A,M_108,192.168.12.182,H,american express,debit,icloud.com,ZIP_10081,US,0
TX_000125,2026-01-01T11:44:13.136554+00:00,93.5,C_0165,CARD_0165_A,DEV_0165_A,M_071,192.168.10.166,W,mastercard,credit,gmail.com,ZIP_10165,US,0
TX_000126,2026-01-01T11:53:03.111262+00:00,130.73,C_0684,CARD_0684_B,DEV_0684_A,M_103,192.168.12.185,R,mastercard,debit,icloud.com,ZIP_10084,US,0
TX_000127,2026-01-01T11:58:49.483202+00:00,59.8,C_0113,CARD_0113_A,DEV_0113_A,M_090,192.168.10.114,C,visa,debit,outlook.com,ZIP_10113,US,0
TX_000128,2026-01-01T11:59:52.548250+00:00,55.77,C_0778,CARD_0778_A,DEV_0778_A,M_099,192.168.13.29,H,mastercard,debit,gmail.com,ZIP_10178,US,0
TX_000129,2026-01-01T12:01:54.457167+00:00,108.93,C_0457,CARD_0457_A,DEV_0457_A,M_098,192.168.11.208,W,mastercard,credit,outlook.com,ZIP_10457,US,0
TX_000130,2026-01-01T12:04:04.773514+00:00,53.25,C_0329,CARD_0329_A,DEV_0329_A,M_103,192.168.11.80,R,mastercard,debit,aol.com,ZIP_10329,US,0
TX_000131,2026-01-01T12:12:45.125483+00:00,62.6,C_0653,CARD_0653_A,DEV_0653_A,M_074,192.168.12.154,S,american express,debit,icloud.com,ZIP_10053,US,0
TX_000132,2026-01-01T12:12:45.171438+00:00,76.75,C_0292,CARD_0292_A,DEV_0292_A,M_002,192.168.11.43,H,mastercard,debit,outlook.com,ZIP_10292,US,0
TX_000133,2026-01-01T12:15:21.645010+00:00,25.12,C_0308,CARD_0308_A,DEV_0308_A,M_086,192.168.11.59,W,discover,debit,icloud.com,ZIP_10308,US,0
TX_000134,2026-01-01T12:28:45.340119+00:00,35.39,C_0414,CARD_0414_A,DEV_0414_A,M_043,192.168.11.165,W,american express,debit,outlook.com,ZIP_10414,US,0
TX_000135,2026-01-01T12:29:11.947539+00:00,57.76,C_0532,CARD_0532_A,DEV_0532_A,M_009,192.168.12.33,W,discover,debit,icloud.com,ZIP_10532,US,0
TX_000136,2026-01-01T12:38:01.155887+00:00,110.76,C_0263,CARD_0263_A,DEV_0263_A,M_076,192.168.11.14,W,american express,debit,yahoo.com,ZIP_10263,US,0
TX_000137,2026-01-01T12:57:31.893550+00:00,78.23,C_0457,CARD_0457_A,DEV_0457_A,M_076,192.168.11.208,W,mastercard,credit,outlook.com,ZIP_10457,US,0
TX_000138,2026-01-01T12:59:11.788943+00:00,51.16,C_0635,CARD_0635_A,DEV_0635_A,M_023,192.168.12.136,C,visa,debit,hotmail.com,ZIP_10035,US,0
TX_000139,2026-01-01T13:01:55.393357+00:00,46.06,C_0599,CARD_0599_A,DEV_0599_A,M_067,192.168.12.100,H,american express,debit,outlook.com,ZIP_10599,US,0
TX_000140,2026-01-01T13:26:53.564874+00:00,43.38,C_0453,CARD_0453_A,DEV_0453_A,M_063,192.168.11.204,H,mastercard,debit,outlook.com,ZIP_10453,US,0
TX_000141,2026-01-01T13:30:25.682165+00:00,56.91,C_0575,CARD_0575_A,DEV_0575_A,M_090,192.168.12.76,C,american express,debit,outlook.com,ZIP_10575,US,0
TX_000142,2026-01-01T13:38:26.846714+00:00,101.34,C_0615,CARD_0615_A,DEV_0615_A,M_063,192.168.12.116,H,mastercard,debit,hotmail.com,ZIP_10015,US,0
TX_000143,2026-01-01T13:46:47.845786+00:00,18.79,C_0456,CARD_0456_A,DEV_0456_A,M_088,172.20.1.33,W,mastercard,debit,hotmail.com,ZIP_10456,US,0
TX_000144,2026-01-01T14:14:13.620817+00:00,92.55,C_0540,CARD_0540_A,DEV_0540_A,M_097,192.168.12.41,W,visa,debit,gmail.com,ZIP_10540,US,0
TX_000145,2026-01-01T14:18:13.478725+00:00,49.17,C_0714,CARD_0714_A,DEV_0714_A,M_051,192.168.12.215,S,visa,debit,gmail.com,ZIP_10114,US,0
TX_000146,2026-01-01T14:34:35.962824+00:00,77.84,C_0615,CARD_0615_A,DEV_0615_A,M_095,192.168.12.116,W,mastercard,debit,hotmail.com,ZIP_10015,US,0
TX_000147,2026-01-01T14:38:08.101622+00:00,62.29,C_0051,CARD_0051_A,DEV_0051_A,M_038,192.168.10.52,C,american express,debit,outlook.com,ZIP_10051,US,0
TX_000148,2026-01-01T15:01:38.287492+00:00,95.55,C_0563,CARD_0563_A,DEV_0563_A,M_024,192.168.12.64,H,mastercard,debit,icloud.com,ZIP_10563,US,0
TX_000149,2026-01-01T15:06:41.303025+00:00,106.87,C_0499,CARD_0499_A,DEV_0499_A,M_114,192.168.11.250,C,discover,debit,outlook.com,ZIP_10499,US,0
TX_000150,2026-01-01T15:14:41.476780+00:00,95.77,C_0164,CARD_0164_A,DEV_0164_A,M_011,192.168.10.165,C,american express,credit,hotmail.com,ZIP_10164,US,0
TX_000151,2026-01-01T15:18:17.674078+00:00,91.61,C_0529,CARD_0529_A,DEV_0529_A,M_086,192.168.12.30,W,american express,debit,outlook.com,ZIP_10529,US,0
