transaction_id,fraud_label,amount,product_code_freq,card_network_freq,card_type_freq,email_domain_freq,missing_fields_count,hour,weekday_index,is_weekend,is_night,day_of_year,time_since_midnight_sec,amount_log,amount_cents,is_round_amount,is_zero_cents,customer_tx_count_5m,customer_tx_count_1h,customer_tx_count_24h,customer_amount_mean,customer_amount_std,customer_amount_zscore,customer_amount_ratio,customer_is_new,customer_unique_merchants_24h,customer_unique_devices_24h,card_tx_count_5m,card_tx_count_1h,card_tx_count_24h,card_amount_mean,card_amount_std,card_amount_ratio,card_is_new,device_tx_count_5m,device_tx_count_1h,device_tx_count_24h,device_unique_customers_24h,device_unique_cards_24h,device_is_new,merchant_tx_count_1h,merchant_tx_count_24h,merchant_amount_mean,merchant_amount_std,customer_merchant_tx_count,customer_merchant_is_new,ip_tx_count_5m,ip_tx_count_1h,ip_tx_count_24h,ip_unique_customers_24h,ip_unique_cards_24h,ip_unique_devices_24h,ip_is_new,customer_device_seen_before,customer_card_seen_before,customer_merchant_seen_before,customer_ip_seen_before,card_device_seen_before,card_ip_seen_before,rapid_transaction_flag,transactions_last_15m,amount_sum_last_1h,amount_sum_last_24h
TX_0070011,0,95.72,0.0197,0.0115,0.2575,0.016,0.0,15.0,6.0,1.0,0.0,32.0,55674.0,4.571820206306537,0.72,0.0,0.0,0.0,0.0,0.0,489.305,586.7865850880418,-0.6707464064357952,0.1956244020473038,0.0,0.0,0.0,0.0,0.0,0.0,489.305,586.7865850880418,0.1956244020473038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,268.17163265306124,277.77982099576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070012,0,35.63,0.0558,0.0115,0.7425,0.0765,0.0,15.0,6.0,1.0,0.0,32.0,55756.0,3.6008675767907232,0.63,0.0,0.0,0.0,0.0,1.0,189.36555555555555,285.3850719879725,-0.5386951360058643,0.1881545881663843,0.0,1.0,1.0,0.0,0.0,1.0,189.36555555555555,285.3850719879725,0.1881545881663843,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,412.82446428571427,604.560086739345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.94
TX_0070013,0,80.95,0.1165,0.0115,0.7425,0.169,0.0,15.0,6.0,1.0,0.0,32.0,55770.0,4.406109305189839,0.95,0.0,0.0,0.0,0.0,0.0,74.71000000000001,36.846202653733535,0.16935254807980138,1.0835228103971608,0.0,0.0,0.0,0.0,0.0,0.0,91.95,0.0,0.8803696704328797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,262.1926470588236,486.9817702187075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TX_0070014,0,49.79,0.0197,0.0168,0.2575,0.385,0.0,15.0,6.0,1.0,0.0,32.0,55778.0,3.9276994848131537,0.79,0.0,0.0,0.0,0.0,1.0,290.9764285714286,447.1569916165134,-0.5393775065570205,0.17111351092359187,0.0,1.0,1.0,0.0,0.0,1.0,290.9764285714286,447.1569916165134,0.17111351092359187,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,313.1784931506849,588.6765755085928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.44
TX_0070015,0,46.42,0.0558,0.0115,0.7425,0.385,0.0,15.0,6.0,1.0,0.0,32.0,55793.0,3.8590440806372595,0.42,0.0,0.0,0.0,0.0,0.0,118.78399999999999,184.4994376793599,-0.392217976314817,0.39079333994533444,0.0,0.0,0.0,0.0,0.0,0.0,118.78399999999999,184.4994376793599,0.39079333994533444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,287.3918461538462,504.59420553974263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070016,0,5.0,0.0558,0.6512,0.7425,0.0105,0.0,15.0,6.0,1.0,0.0,32.0,55883.0,1.791759469228055,0.0,0.0,1.0,0.0,0.0,0.0,204.12181818181818,199.12882234273195,-0.9999647757643569,0.024495175477001564,0.0,0.0,0.0,0.0,0.0,0.0,204.12181818181818,199.12882234273195,0.024495175477001564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.0148936170213,306.25890873275864,0.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX_0070017,0,470.73,0.0648,0.0168,0.7425,0.016,0.0,15.0,6.0,1.0,0.0,32.0,55926.0,6.156406788013439,0.73,0.0,0.0,0.0,0.0,1.0,109.032,127.61597813753573,2.83426869374852,4.3173559764696625,0.0,1.0,1.0,0.0,0.0,1.0,109.032,127.61597813753573,4.3173559764696625,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,314.0877272727273,667.939298861069,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.63
TX_0070018,0,94.07,0.7432,0.6512,0.7425,0.169,0.0,15.0,6.0,1.0,0.0,32.0,55937.0,4.554613462370939,0.07,0.0,0.0,0.0,0.0,4.0,707.0588888888889,744.0796845984298,-0.8238215520982749,0.1330440789979827,0.0,1.0,1.0,0.0,0.0,4.0,707.0588888888889,744.0796845984298,0.1330440789979827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.06491228070178,478.0103252321032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6052.68
TX_0070019,1,230.09,0.7432,0.0168,0.7425,0.062,0.0,15.0,6.0,1.0,0.0,32.0,55977.0,5.442807245032984,0.09,0.0,0.0,0.0,0.0,0.0,589.5600000000001,613.5607052824249,-0.5858751889526276,0.39027409610092106,0.0,0.0,0.0,0.0,0.0,0.0,589.5600000000001,613.5607052824249,0.39027409610092106,0.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,7.0,228.8495833333333,417.97601139112936,0.0,1.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_0070020,0,4.99,0.0197,0.3205,0.7425,0.0765,0.0,15.0,6.0,1.0,0.0,32.0,56021.0,1.7900914121273581,0.99,0.0,0.0,0.0,0.0,0.0,293.20444444444445,318.4754459089642,-0.9049816527363106,0.017018841031780748,0.0,0.0,0.0,0.0,0.0,0.0,293.20444444444445,318.4754459089642,0.017018841031780748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,421.43510638297874,774.3580869418378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070021,0,47.73,0.0648,0.0168,0.7425,0.016,0.0,15.0,6.0,1.0,0.0,32.0,56045.0,3.8862948568554145,0.73,0.0,0.0,0.0,0.0,0.0,112.63153846153847,132.93437338928697,-0.4882223605873273,0.42377114273891814,0.0,0.0,0.0,0.0,0.0,0.0,112.63153846153847,132.93437338928697,0.42377114273891814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0618918918919,678.0806104528402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070022,1,732.12,0.7432,0.0168,0.7425,0.062,0.0,15.0,6.0,1.0,0.0,32.0,56066.0,6.59730939926513,0.12,0.0,0.0,0.0,1.0,1.0,171.13285714285715,164.85295679260747,3.40295448587765,4.27807943747501,0.0,1.0,1.0,0.0,1.0,1.0,171.13285714285715,164.85295679260747,4.27807943747501,0.0,1.0,7.0,7.0,7.0,7.0,0.0,7.0,8.0,228.86657534246572,415.1033150262787,1.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,488.25,488.25
TX_0070023,0,31.93,0.0558,0.6512,0.7425,0.169,0.0,15.0,6.0,1.0,0.0,32.0,56116.0,3.494384096388273,0.93,0.0,0.0,0.0,0.0,0.0,59.775,12.601445353609243,-2.209665409164409,0.5341697140661289,0.0,0.0,0.0,0.0,0.0,0.0,59.775,12.601445353609243,0.5341697140661289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,303.82509433962264,564.0833442254241,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX_0070024,0,56.65,0.0648,0.0115,0.2575,0.0475,0.0,15.0,6.0,1.0,0.0,32.0,56140.0,4.054390246715068,0.65,0.0,0.0,0.0,0.0,1.0,884.2538461538461,986.8629192277647,-0.8386208678458099,0.06406531292541381,0.0,1.0,1.0,0.0,0.0,1.0,884.2538461538461,986.8629192277647,0.06406531292541381,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,153.7622,384.7029101750596,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,57.3
TX_0070025,0,69.6,0.7432,0.0168,0.7425,0.0475,0.0,15.0,6.0,1.0,0.0,32.0,56176.0,4.257030144499196,0.6,0.0,0.0,0.0,0.0,0.0,590.4712499999999,594.735852951491,-0.8758026587047841,0.11787195197273447,0.0,0.0,0.0,0.0,0.0,0.0,590.4712499999999,594.735852951491,0.11787195197273447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,332.9523880597015,552.5838051820928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070026,0,1573.38,0.0558,0.0168,0.7425,0.385,0.0,15.0,6.0,1.0,0.0,32.0,56193.0,7.36161682296527,0.38,0.0,0.0,0.0,0.0,0.0,120.47250000000001,37.95428920095857,38.280445972858466,13.060074866872117,0.0,0.0,0.0,0.0,0.0,0.0,120.47250000000001,37.95428920095857,13.060074866872117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.5660377358491,694.9833921548723,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX_0070027,0,606.27,0.0558,0.3205,0.7425,0.0475,0.0,15.0,6.0,1.0,0.0,32.0,56222.0,6.4089735027042725,0.27,0.0,0.0,0.0,0.0,0.0,97.77250000000001,16.307803921742497,31.181217938846014,6.200822705686904,0.0,0.0,0.0,0.0,0.0,0.0,97.77250000000001,16.307803921742497,6.200822705686904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.18357142857144,590.7678612330027,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX_0070028,0,136.34,0.7432,0.6512,0.7425,0.169,0.0,15.0,6.0,1.0,0.0,32.0,56242.0,4.9224596031925305,0.34,0.0,0.0,0.0,0.0,0.0,184.07666666666668,221.65955702884145,-0.21536028111277225,0.7406696082789992,0.0,0.0,0.0,0.0,0.0,0.0,184.07666666666668,221.65955702884145,0.7406696082789992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223.6325,540.2866917375903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070029,0,196.48,0.0648,0.0115,0.7425,0.169,0.0,15.0,6.0,1.0,0.0,32.0,56278.0,5.285637313390662,0.48,0.0,0.0,0.0,0.0,0.0,97.57333333333334,132.34229214007476,0.7473548900636555,2.0136647294003076,0.0,0.0,0.0,0.0,0.0,0.0,97.57333333333334,132.34229214007476,2.0136647294003076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,321.6058461538462,633.2501715700635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_0070030,0,34.85,0.0197,0.6512,0.2575,0.0475,0.0,15.0,6.0,1.0,0.0,32.0,56287.0,3.5793435670456293,0.85,0.0,0.0,0.0,0.0,0.0,317.36,430.5955673250712,-0.6560912718960038,0.10981219719522949,0.0,0.0,0.0,0.0,0.0,0.0,317.36,430.5955673250712,0.10981219719522949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,314.87260869565216,554.0153156901727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070031,1,186.36,0.7432,0.3205,0.7425,0.0475,0.0,15.0,6.0,1.0,0.0,32.0,56341.0,5.233031899849407,0.36,0.0,0.0,0.0,0.0,1.0,138.85,102.79030749193093,0.4622030669739839,1.3421677103228153,0.0,1.0,1.0,0.0,0.0,1.0,138.85,102.79030749193093,1.3421677103228153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,352.045223880597,636.7190825909003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.03
TX_0070032,0,108.9,0.7432,0.0168,0.7425,0.0475,0.0,15.0,6.0,1.0,0.0,32.0,56384.0,4.699570861409576,0.9,0.0,0.0,0.0,0.0,0.0,117.2225,91.78967544745977,-0.09066922889461008,0.9290024586574712,0.0,0.0,0.0,0.0,0.0,0.0,117.2225,91.78967544745977,0.9290024586574712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,314.7270175438597,653.6124703790196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070033,0,85.17,0.0197,0.6512,0.7425,0.016,0.0,15.0,6.0,1.0,0.0,32.0,56391.0,4.4563220892516755,0.17,0.0,0.0,0.0,0.0,0.0,221.66,198.77079620060445,-0.6866702540928012,0.3842371025788549,0.0,0.0,0.0,0.0,0.0,0.0,145.98714285714286,120.92726594519365,0.5834075008185408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.90963636363637,682.1843956850901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070034,0,1951.45,0.1165,0.0115,0.7425,0.016,1.0,15.0,6.0,1.0,0.0,32.0,56466.0,7.576840273191324,0.45,0.0,0.0,0.0,0.0,0.0,458.4171428571429,899.1372117712828,1.6605172391835938,4.256930587865967,0.0,0.0,0.0,0.0,0.0,0.0,519.9916666666667,957.4179125720852,3.752848531171682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,396.6259493670886,707.8253883309575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TX_0070035,0,50.96,0.0648,0.6512,0.7425,0.016,0.0,15.0,6.0,1.0,0.0,32.0,56480.0,3.9504741918023987,0.96,0.0,0.0,0.0,0.0,0.0,220.84714285714287,418.6555591316527,-0.40579214844678024,0.23074782418845116,0.0,0.0,0.0,0.0,0.0,0.0,220.84714285714287,418.6555591316527,0.23074782418845116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,361.67518518518517,657.5812472002301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX_0070036,0,36.54,0.7432,0.0168,0.2575,0.016,0.0,15.0,6.0,1.0,0.0,32.0,56532.0,3.6254070311583626,0.54,0.0,0.0,0.0,0.0,0.0,106.94888888888889,118.74138503903201,-0.592959926618215,0.34165849653077823,0.0,0.0,0.0,0.0,0.0,0.0,106.94888888888889,118.74138503903201,0.34165849653077823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.8216923076923,365.44954206089886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070037,0,65.81,0.0197,0.3205,0.7425,0.0475,0.0,15.0,6.0,1.0,0.0,32.0,56547.0,4.2018527699373855,0.81,0.0,0.0,0.0,0.0,0.0,95.56142857142856,117.92671664198568,-0.25228741116295944,0.6886669035524148,0.0,0.0,0.0,0.0,0.0,0.0,95.56142857142856,117.92671664198568,0.6886669035524148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.9471794871795,655.073534294487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070038,1,238.11,0.7432,0.6512,0.7425,0.062,0.0,15.0,6.0,1.0,0.0,32.0,56569.0,5.47692369709451,0.11,0.0,0.0,0.0,1.0,1.0,319.43454545454546,722.3442712995923,-0.11258418950618936,0.7454109016514412,0.0,1.0,1.0,0.0,1.0,1.0,349.18500000000006,751.1480452647136,0.6819021240344767,0.0,0.0,8.0,8.0,7.0,7.0,0.0,8.0,9.0,235.66729729729732,416.3633931169148,1.0,0.0,0.0,8.0,8.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,221.25,221.25
TX_0070039,0,59.12,0.0558,0.6512,0.2575,0.385,0.0,15.0,6.0,1.0,0.0,32.0,56585.0,4.0963425648847736,0.12,0.0,0.0,0.0,0.0,0.0,93.98555555555555,67.35677151657288,-0.5176250226115245,0.629032763175253,0.0,0.0,0.0,0.0,0.0,0.0,93.98555555555555,67.35677151657288,0.629032763175253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,180.9721917808219,386.05121530218236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070040,0,3.49,0.0558,0.0168,0.2575,0.169,0.0,15.0,6.0,1.0,0.0,32.0,56669.0,1.501852701754163,0.49,0.0,0.0,0.0,0.0,0.0,114.18833333333333,143.10565297670422,-0.7735426469555828,0.030563540008739364,0.0,0.0,0.0,0.0,0.0,0.0,114.18833333333333,143.10565297670422,0.030563540008739364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,335.8204,601.4054466363269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070041,0,407.3,0.0197,0.0115,0.7425,0.0105,0.0,15.0,6.0,1.0,0.0,32.0,56680.0,6.01200219832553,0.3,0.0,0.0,0.0,0.0,0.0,148.71333333333334,149.03727997458293,1.7350467571623618,2.738826193202166,0.0,0.0,0.0,0.0,0.0,0.0,148.71333333333334,149.03727997458293,2.738826193202166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.4711111111111,525.2329538216799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
TX_0070042,0,52.74,0.0558,0.6512,0.2575,0.0765,0.0,15.0,6.0,1.0,0.0,32.0,56704.0,3.984157603187345,0.74,0.0,0.0,0.0,0.0,0.0,210.7,250.97076558834496,-0.6293959909463483,0.25030848361136765,0.0,0.0,0.0,0.0,0.0,0.0,210.7,250.97076558834496,0.25030848361136765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,372.4147272727273,756.1434161798926,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
